matchday,team,player,role,vote,fantavote,vote_raw,fantavote_raw
23,Roma,Pisilli,c,6.0,5.5,6,"5,5"
23,Roma,Dybala,a,55.0,55.0,55,55
23,Roma,Shomurodov,a,5.5,5.5,"5,5","5,5"
23,Roma,Soule',a,5.5,5.5,"5,5","5,5"
23,Roma,Dovbyk,a,6.0,6.0,6,6
23,Roma,Ranieri C.,all,6.5,6.5,"6,5","6,5"
23,Torino,Milinkovic-Savic V.,p,7.0,8.5,7,"8,5"
23,Torino,Masina,d,55.0,55.0,55,55
23,Torino,Walukiewicz,d,6.0,6.0,6,6
23,Torino,Lazaro,d,7.0,8.0,7,8
23,Torino,Maripan,d,7.0,10.0,7,10
23,Torino,Pedersen,d,5.5,5.5,"5,5","5,5"
23,Torino,Coco,d,5.0,4.5,5,"4,5"
23,Torino,Sosa B.,d,6.0,6.0,6,6
23,Torino,Tameze,c,5.0,4.5,5,"4,5"
23,Torino,Ricci S.,c,6.0,6.0,6,6
23,Torino,Vlasic,c,6.0,6.0,6,6
23,Torino,Gineitis,c,6.0,6.0,6,6
23,Torino,Sanabria,a,6.0,6.0,6,6
23,Torino,Karamoh,a,6.0,6.0,6,6
23,Torino,Adams C.,a,5.5,5.5,"5,5","5,5"
23,Torino,Njie,a,6.0,6.0,6,6
23,Torino,Vanoli,all,6.5,6.5,"6,5","6,5"
23,Udinese,Sava,p,5.0,3.0,5,3
23,Udinese,Kamara H.,d,6.5,7.0,"6,5",7
23,Udinese,Bijol,d,6.5,6.0,"6,5",6
23,Udinese,Zemura,d,5.5,5.5,"5,5","5,5"
23,Udinese,Kristensen T.,d,6.0,6.0,6,6
23,Udinese,Solet,d,7.0,8.0,7,8
23,Udinese,Pafundi,c,55.0,55.0,55,55
23,Udinese,Lovric,c,6.5,9.5,"6,5","9,5"
23,Udinese,Zarraga,c,55.0,55.0,55,55
23,Udinese,Payero,c,5.5,5.5,"5,5","5,5"
23,Udinese,Ekkelenkamp,c,6.0,6.0,6,6
23,Udinese,Atta,c,6.0,6.0,6,6
23,Udinese,Thauvin,a,6.5,6.5,"6,5","6,5"
23,Udinese,Sanchez,a,5.5,5.5,"5,5","5,5"
23,Udinese,Lucca,a,7.0,9.5,7,"9,5"
23,Udinese,Bravo,a,7.0,10.0,7,10
23,Udinese,Runjaic,all,6.5,6.5,"6,5","6,5"
23,Venezia,Joronen,p,4.5,1.5,"4,5","1,5"
23,Venezia,Stankovic F.,p,55.0,55.0,55,55
23,Venezia,Haps,d,5.5,5.0,"5,5",5
23,Venezia,Idzes,d,5.5,5.5,"5,5","5,5"
23,Venezia,Schingtienne,d,5.0,5.0,5,5
23,Venezia,Candè,d,5.5,5.5,"5,5","5,5"
23,Venezia,Nicolussi Caviglia,c,6.5,9.5,"6,5","9,5"
23,Venezia,Bjarkason,c,55.0,55.0,55,55
23,Venezia,Busio,c,5.5,5.5,"5,5","5,5"
23,Venezia,Zerbin,c,5.0,5.0,5,5
23,Venezia,Ellertsson,c,6.0,6.0,6,6
23,Venezia,Oristanio,c,5.0,5.0,5,5
23,Venezia,Doumbia I.,c,5.5,5.5,"5,5","5,5"
23,Venezia,Yeboah J.,c,5.0,4.5,5,"4,5"
23,Venezia,Perez K.,c,5.5,5.5,"5,5","5,5"
23,Venezia,Gytkjaer,a,6.5,9.5,"6,5","9,5"
23,Venezia,Di Francesco,all,5.5,5.5,"5,5","5,5"
23,Verona,Montipo',p,6.0,6.0,6,6
23,Verona,Dawidowicz,d,55.0,55.0,55,55
23,Verona,Bradaric,d,5.5,5.0,"5,5",5
23,Verona,Daniliuc,d,6.0,6.0,6,6
23,Verona,Coppola D.,d,6.5,6.5,"6,5","6,5"
23,Verona,Tchatchoua,d,6.5,6.5,"6,5","6,5"
23,Verona,Ghilardi,d,6.0,6.0,6,6
23,Verona,Lazovic,c,55.0,55.0,55,55
23,Verona,Niasse,c,5.5,5.0,"5,5",5
23,Verona,Belahyane,c,6.5,6.5,"6,5","6,5"
23,Verona,Serdar,c,6.5,6.5,"6,5","6,5"
23,Verona,Suslov,c,6.5,6.5,"6,5","6,5"
23,Verona,Sarr A.,a,6.0,6.0,6,6
23,Verona,Mosquera,a,5.5,5.0,"5,5",5
23,Verona,Rocha Livramento,a,55.0,55.0,55,55
23,Verona,Ajayi,a,55.0,55.0,55,55
23,Verona,Zanetti,all,6.5,6.5,"6,5","6,5"
24,Atalanta,Rui Patricio,p,6.5,6.5,"6,5","6,5"
24,Atalanta,Zappacosta,d,6.5,6.5,"6,5","6,5"
24,Atalanta,Toloi,d,6.0,6.0,6,6
24,Atalanta,Cuadrado,d,6.5,6.5,"6,5","6,5"
24,Atalanta,Djimsiti,d,6.5,7.5,"6,5","7,5"
24,Atalanta,Hien,d,6.5,6.5,"6,5","6,5"
24,Atalanta,Posch,d,7.0,7.0,7,7
24,Atalanta,Palestra,d,55.0,55.0,55,55
24,Atalanta,De Roon,c,7.0,8.0,7,8
24,Atalanta,Pasalic,c,6.0,6.0,6,6
24,Atalanta,Brescianini,c,6.0,6.0,6,6
24,Atalanta,Samardzic,c,6.5,6.5,"6,5","6,5"
24,Atalanta,Ederson D.s.,c,7.5,10.5,"7,5","10,5"
24,Atalanta,Sulemana I.,c,6.0,5.5,6,"5,5"
24,Atalanta,De Ketelaere,a,7.0,7.0,7,7
24,Atalanta,Retegui,a,9.0,21.0,9,21
24,Atalanta,Gasperini,all,7.5,7.5,"7,5","7,5"
24,Bologna,Skorupski,p,7.0,7.0,7,7
24,Bologna,De Silvestri,d,6.0,6.0,6,6
24,Bologna,Lykogiannis,d,5.5,5.5,"5,5","5,5"
24,Bologna,Miranda J.,d,55.0,55.0,55,55
24,Bologna,Casale,d,6.0,6.0,6,6
24,Bologna,Holm,d,6.0,6.0,6,6
24,Bologna,Lucumi',d,6.0,6.0,6,6
24,Bologna,Freuler,c,6.0,5.5,6,"5,5"
24,Bologna,Pobega,c,6.5,6.0,"6,5",6
24,Bologna,Ndoye,c,6.0,6.0,6,6
24,Bologna,Moro N.,c,55.0,55.0,55,55
24,Bologna,Fabbian,c,6.0,6.0,6,6
24,Bologna,Cambiaghi,a,6.0,6.0,6,6
24,Bologna,Castro S.,a,6.0,6.0,6,6
24,Bologna,Dallinga,a,6.0,6.0,6,6
24,Bologna,Dominguez B.,a,6.0,6.0,6,6
24,Bologna,Italiano,all,6.0,6.0,6,6
24,Cagliari,Caprile,p,6.0,5.0,6,5
24,Cagliari,Luperto,d,6.5,6.5,"6,5","6,5"
24,Cagliari,Mina,d,7.0,7.0,7,7
24,Cagliari,Augello,d,7.0,7.0,7,7
24,Cagliari,Zortea,d,5.5,5.5,"5,5","5,5"
24,Cagliari,Zappa,d,6.5,6.5,"6,5","6,5"
24,Cagliari,Viola,c,6.0,6.0,6,6
24,Cagliari,Deiola,c,55.0,55.0,55,55
24,Cagliari,Gaetano,c,6.5,7.5,"6,5","7,5"
24,Cagliari,Adopo,c,6.0,6.0,6,6
24,Cagliari,Marin,c,55.0,55.0,55,55
24,Cagliari,Makoumbou,c,6.0,6.0,6,6
24,Cagliari,Felici,c,6.5,6.5,"6,5","6,5"
24,Cagliari,Pavoletti,a,55.0,55.0,55,55
24,Cagliari,Piccoli,a,6.0,6.0,6,6
24,Cagliari,Coman F.,a,7.5,10.5,"7,5","10,5"
24,Cagliari,Nicola,all,7.0,7.0,7,7
24,Como,Butez,p,5.0,3.0,5,3
24,Como,Goldaniga,d,6.0,5.5,6,"5,5"
24,Como,Dossena,d,5.5,5.5,"5,5","5,5"
24,Como,Valle,d,6.0,5.5,6,"5,5"
24,Como,Van Der Brempt,d,55.0,55.0,55,55
24,Como,Jack,d,55.0,55.0,55,55
24,Como,Smolcic I.,d,6.0,6.0,6,6
24,Como,Strefezza,c,6.0,5.5,6,"5,5"
24,Como,Ikone',c,5.5,5.5,"5,5","5,5"
24,Como,Da Cunha,c,6.0,6.0,6,6
24,Como,Perrone,c,6.0,6.0,6,6
24,Como,Engelhardt,c,55.0,55.0,55,55
24,Como,Paz N.,c,6.5,6.5,"6,5","6,5"
24,Como,Diao,c,7.0,10.0,7,10
24,Como,Cutrone,a,6.5,7.5,"6,5","7,5"
24,Como,Douvikas,a,6.0,6.0,6,6
24,Como,Fabregas,all,5.5,5.5,"5,5","5,5"
24,Empoli,Vasquez D.,p,6.0,4.0,6,4
24,Empoli,De Sciglio,d,5.5,5.5,"5,5","5,5"
24,Empoli,Pezzella Giu.,d,5.5,5.5,"5,5","5,5"
24,Empoli,Viti,d,6.0,6.0,6,6
24,Empoli,Cacace,d,5.5,5.5,"5,5","5,5"
24,Empoli,Goglichidze,d,5.5,5.5,"5,5","5,5"
24,Empoli,Marianucci,d,5.0,4.0,5,4
24,Empoli,Grassi,c,5.5,5.0,"5,5",5
24,Empoli,Zurkowski,c,6.0,6.0,6,6
24,Empoli,Henderson L.,c,5.5,5.0,"5,5",5
24,Empoli,Gyasi,c,6.0,6.0,6,6
24,Empoli,Bacci,c,55.0,55.0,55,55
24,Empoli,Kouame',a,6.0,6.0,6,6
24,Empoli,Esposito Se.,a,5.5,5.5,"5,5","5,5"
24,Empoli,Colombo,a,6.5,6.5,"6,5","6,5"
24,Empoli,Konate Is.,a,55.0,55.0,55,55
24,Empoli,D'Aversa,all,5.5,5.5,"5,5","5,5"
24,Fiorentina,De Gea,p,6.0,4.0,6,4
24,Fiorentina,Gosens,d,6.0,6.0,6,6
24,Fiorentina,Ranieri L.,d,5.5,5.5,"5,5","5,5"
24,Fiorentina,Parisi,d,5.5,5.0,"5,5",5
24,Fiorentina,Pongracic,d,5.5,3.5,"5,5","3,5"
24,Fiorentina,Dodo',d,5.5,5.5,"5,5","5,5"
24,Fiorentina,Moreno M.,d,6.0,6.0,6,6
24,Fiorentina,Cataldi,c,6.0,6.0,6,6
24,Fiorentina,Mandragora,c,6.5,9.5,"6,5","9,5"
24,Fiorentina,Zaniolo,c,6.0,6.0,6,6
24,Fiorentina,Fagioli,c,6.0,6.0,6,6
24,Fiorentina,Folorunsho,c,6.0,6.0,6,6
24,Fiorentina,Richardson,c,5.0,4.5,5,"4,5"
24,Fiorentina,Kean,a,5.5,5.0,"5,5",5
24,Fiorentina,Gudmundsson A.,a,55.0,55.0,55,55
24,Fiorentina,Beltran L.,a,5.5,5.5,"5,5","5,5"
24,Fiorentina,Palladino,all,6.0,6.0,6,6
24,Genoa,Leali,p,6.0,5.0,6,5
24,Genoa,Sabelli,d,6.0,6.0,6,6
24,Genoa,Martin,d,6.0,6.0,6,6
24,Genoa,Vasquez,d,6.5,6.5,"6,5","6,5"
24,Genoa,Zanoli,d,6.0,6.0,6,6
24,Genoa,Matturro,d,6.0,5.5,6,"5,5"
24,Genoa,Badelj,c,5.5,5.5,"5,5","5,5"
24,Genoa,Thorsby,c,5.0,3.0,5,3
24,Genoa,Messias,c,6.5,7.0,"6,5",7
24,Genoa,Frendrup,c,5.5,5.5,"5,5","5,5"
24,Genoa,Miretti,c,5.5,5.5,"5,5","5,5"
24,Genoa,Masini,c,6.0,6.0,6,6
24,Genoa,Pinamonti,a,7.0,10.0,7,10
24,Genoa,Ekuban,a,6.0,6.0,6,6
24,Genoa,Vitinha O.,a,5.5,5.5,"5,5","5,5"
24,Genoa,Vieira P.,all,6.0,6.0,6,6
24,Inter,Sommer,p,6.0,5.0,6,5
24,Inter,Acerbi,d,6.5,6.5,"6,5","6,5"
24,Inter,Bastoni,d,6.5,6.5,"6,5","6,5"
24,Inter,Darmian,d,5.5,5.5,"5,5","5,5"
24,Inter,Pavard,d,6.5,6.5,"6,5","6,5"
24,Inter,Carlos Augusto,d,7.0,8.0,7,8
24,Inter,Zielinski,c,6.5,6.5,"6,5","6,5"
24,Inter,Barella,c,7.0,6.5,7,"6,5"
24,Inter,Calhanoglu,c,6.5,6.0,"6,5",6
24,Inter,Mkhitaryan,c,6.0,5.5,6,"5,5"
24,Inter,Frattesi,c,6.0,6.0,6,6
24,Inter,Zalewski,c,6.0,5.5,6,"5,5"
24,Inter,Martinez L.,a,6.5,6.5,"6,5","6,5"
24,Inter,Arnautovic,a,7.0,10.0,7,10
24,Inter,Thuram,a,6.0,6.0,6,6
24,Inter,Taremi,a,55.0,55.0,55,55
24,Inter,Inzaghi S.,all,6.5,6.5,"6,5","6,5"
24,Juventus,Di Gregorio,p,7.0,6.0,7,6
24,Juventus,Gatti,d,6.5,6.5,"6,5","6,5"
24,Juventus,Kelly L.,d,5.5,5.5,"5,5","5,5"
24,Juventus,Savona,d,5.5,5.0,"5,5",5
24,Juventus,Locatelli,c,6.0,6.0,6,6
24,Juventus,Weah,c,6.5,6.5,"6,5","6,5"
24,Juventus,Douglas Luiz,c,6.0,6.0,6,6
24,Juventus,McKennie,c,5.5,5.5,"5,5","5,5"
24,Juventus,Thuram K.,c,6.0,6.0,6,6
24,Juventus,Koopmeiners,c,5.0,5.0,5,5
24,Juventus,Veiga R.,c,6.5,6.5,"6,5","6,5"
24,Juventus,Conceicao,c,6.0,6.0,6,6
24,Juventus,Gonzalez N.,a,6.0,7.0,6,7
24,Juventus,Kolo Muani,a,8.0,14.0,8,14
24,Juventus,Yildiz,a,6.0,6.0,6,6
24,Juventus,Mbangula,a,6.0,6.0,6,6
24,Juventus,Thiago Motta,all,6.0,6.0,6,6
24,Lazio,Provedel,p,6.0,5.0,6,5
24,Lazio,Romagnoli,d,6.0,6.0,6,6
24,Lazio,Marusic,d,7.0,10.0,7,10
24,Lazio,Lazzari,d,5.5,5.5,"5,5","5,5"
24,Lazio,Tavares N.,d,6.5,6.5,"6,5","6,5"
24,Lazio,Gila,d,6.5,6.5,"6,5","6,5"
24,Lazio,Zaccagni,c,7.0,8.0,7,8
24,Lazio,Guendouzi,c,6.5,6.5,"6,5","6,5"
24,Lazio,Rovella,c,7.0,8.0,7,8
24,Lazio,Tchaouna,c,6.0,6.0,6,6
24,Lazio,Dele-Bashiru,c,6.5,9.5,"6,5","9,5"
24,Lazio,Pedro,a,7.5,13.5,"7,5","13,5"
24,Lazio,Dia,a,6.0,6.0,6,6
24,Lazio,Castellanos,a,8.0,13.0,8,13
24,Lazio,Isaksen,a,6.5,6.5,"6,5","6,5"
24,Lazio,Noslin,a,6.5,7.5,"6,5","7,5"
24,Lazio,Baroni,all,8.0,8.0,8,8
24,Lecce,Falcone,p,6.0,6.0,6,6
24,Lecce,Gallo,d,6.0,6.0,6,6
24,Lecce,Guilbert,d,6.5,6.5,"6,5","6,5"
24,Lecce,Baschirotto,d,6.0,6.0,6,6
24,Lecce,Jean,d,6.0,6.0,6,6
24,Lecce,Coulibaly L.,c,6.0,6.0,6,6
24,Lecce,Helgason,c,6.0,6.0,6,6
24,Lecce,Berisha M.,c,55.0,55.0,55,55
24,Lecce,Ramadani,c,5.5,5.5,"5,5","5,5"
24,Lecce,Karlsson,c,6.0,6.0,6,6
24,Lecce,Pierret,c,6.0,6.0,6,6
24,Lecce,Tete Morente,c,5.5,5.5,"5,5","5,5"
24,Lecce,Krstovic,a,6.0,6.0,6,6
24,Lecce,Pierotti,a,5.5,5.5,"5,5","5,5"
24,Lecce,N'Dri,a,55.0,55.0,55,55
24,Lecce,Giampaolo,all,6.0,6.0,6,6
24,Milan,Maignan,p,6.0,6.0,6,6
24,Milan,Walker,d,6.5,6.5,"6,5","6,5"
24,Milan,Hernandez T.,d,6.0,6.0,6,6
24,Milan,Tomori,d,5.0,4.0,5,4
24,Milan,Pavlovic,d,6.0,6.0,6,6
24,Milan,Terracciano F.,d,55.0,55.0,55,55
24,Milan,Thiaw,d,6.0,6.0,6,6
24,Milan,Jimenez A.,d,5.0,5.0,5,5
24,Milan,Pulisic,c,7.5,9.5,"7,5","9,5"
24,Milan,Fofana Y.,c,5.5,5.5,"5,5","5,5"
24,Milan,Musah,c,6.0,6.0,6,6
24,Milan,Reijnders,c,6.0,6.0,6,6
24,Milan,Abraham,a,5.5,5.5,"5,5","5,5"
24,Milan,Leao,a,7.0,10.0,7,10
24,Milan,Joao Felix,a,6.0,5.5,6,"5,5"
24,Milan,Gimenez,a,7.0,9.5,7,"9,5"
24,Milan,Conceicao S.,all,6.5,6.5,"6,5","6,5"
24,Monza,Pizzignacco,p,6.0,1.0,6,1
24,Monza,Izzo,d,5.5,5.5,"5,5","5,5"
24,Monza,Pereira P.,d,5.0,4.5,5,"4,5"
24,Monza,Kyriakopoulos,d,6.0,6.0,6,6
24,Monza,Palacios T.,d,4.5,4.5,"4,5","4,5"
24,Monza,Lekovic,d,4.5,4.5,"4,5","4,5"
24,Monza,Sensi,c,6.5,9.5,"6,5","9,5"
24,Monza,Castrovilli,c,6.0,6.0,6,6
24,Monza,Urbanski,c,5.5,5.5,"5,5","5,5"
24,Monza,Bianco,c,5.5,5.5,"5,5","5,5"
24,Monza,Vignato S.,c,55.0,55.0,55,55
24,Monza,Ciurria,c,5.5,5.5,"5,5","5,5"
24,Monza,Zeroli,c,55.0,55.0,55,55
24,Monza,Martins K.,c,5.0,5.0,5,5
24,Monza,Mota,a,5.0,5.0,5,5
24,Monza,Ganvoula,a,5.5,5.5,"5,5","5,5"
24,Monza,Bocchetti,all,4.5,4.0,"4,5",4
24,Napoli,Meret,p,6.5,5.5,"6,5","5,5"
24,Napoli,Juan Jesus,d,5.5,5.5,"5,5","5,5"
24,Napoli,Di Lorenzo,d,6.5,6.5,"6,5","6,5"
24,Napoli,Rrahmani,d,6.0,6.0,6,6
24,Napoli,Mazzocchi,d,5.0,5.0,5,5
24,Napoli,Politano,c,6.0,7.0,6,7
24,Napoli,Zambo Anguissa,c,6.0,6.0,6,6
24,Napoli,Lobotka,c,5.5,5.5,"5,5","5,5"
24,Napoli,McTominay,c,7.0,10.0,7,10
24,Napoli,Gilmour,c,55.0,55.0,55,55
24,Napoli,Neres,c,5.5,5.5,"5,5","5,5"
24,Napoli,Simeone,a,6.0,6.0,6,6
24,Napoli,Lukaku,a,5.5,5.5,"5,5","5,5"
24,Napoli,Raspadori,a,6.0,6.0,6,6
24,Napoli,Ngonge,a,5.5,5.5,"5,5","5,5"
24,Napoli,Okafor,a,55.0,55.0,55,55
24,Napoli,Conte,all,5.5,5.5,"5,5","5,5"
24,Parma,Suzuki,p,6.0,4.0,6,4
24,Parma,Valeri,d,6.0,6.0,6,6
24,Parma,Vogliacco,d,5.0,3.0,5,3
24,Parma,Delprato,d,5.0,5.0,5,5
24,Parma,Leoni,d,6.5,9.5,"6,5","9,5"
24,Parma,Hernani,c,5.5,5.0,"5,5",5
24,Parma,Sohm,c,5.5,5.5,"5,5","5,5"
24,Parma,Man,c,6.0,6.0,6,6
24,Parma,Camara D.,c,6.5,6.0,"6,5",6
24,Parma,Bernabe',c,6.0,6.0,6,6
24,Parma,Keita M.,c,5.5,5.5,"5,5","5,5"
24,Parma,Ondrejka,c,5.5,5.5,"5,5","5,5"
24,Parma,Djuric,a,6.0,6.0,6,6
24,Parma,Cancellieri,a,5.5,5.5,"5,5","5,5"
24,Parma,Almqvist,a,55.0,55.0,55,55
24,Parma,Bonny,a,6.5,7.5,"6,5","7,5"
24,Parma,Pecchia,all,5.5,5.5,"5,5","5,5"
24,Roma,Svilar,p,6.0,6.0,6,6
24,Roma,Mancini,d,6.5,6.5,"6,5","6,5"
24,Roma,N'Dicka,d,7.0,7.0,7,7
24,Roma,Celik,d,6.0,5.5,6,"5,5"
24,Roma,Angelino,d,6.5,6.5,"6,5","6,5"
24,Roma,Rensch,d,6.0,6.0,6,6
24,Roma,Nelsson,d,6.0,6.0,6,6
24,Roma,Cristante,c,6.0,5.5,6,"5,5"
24,Roma,El Shaarawy,c,6.0,6.0,6,6
24,Roma,Saelemaekers,c,6.0,6.0,6,6
24,Roma,Baldanzi,c,6.0,6.0,6,6
24,Roma,Pisilli,c,6.0,6.0,6,6
24,Roma,Gourna-Douath,c,6.0,5.5,6,"5,5"
24,Roma,Dybala,a,7.0,10.0,7,10
24,Roma,Shomurodov,a,55.0,55.0,55,55
24,Roma,Dovbyk,a,6.0,6.0,6,6
24,Roma,Ranieri C.,all,6.5,6.5,"6,5","6,5"
24,Torino,Milinkovic-Savic V.,p,6.0,5.0,6,5
24,Torino,Biraghi,d,6.0,6.0,6,6
24,Torino,Walukiewicz,d,6.0,6.0,6,6
24,Torino,Lazaro,d,6.5,6.5,"6,5","6,5"
24,Torino,Maripan,d,6.0,6.0,6,6
24,Torino,Pedersen,d,5.5,5.5,"5,5","5,5"
24,Torino,Coco,d,5.5,5.0,"5,5",5
24,Torino,Sosa B.,d,6.0,6.0,6,6
24,Torino,Tameze,c,6.0,6.0,6,6
24,Torino,Ricci S.,c,6.0,5.5,6,"5,5"
24,Torino,Vlasic,c,6.5,6.5,"6,5","6,5"
24,Torino,Casadei,c,6.0,6.0,6,6
24,Torino,Gineitis,c,6.0,6.0,6,6
24,Torino,Sanabria,a,55.0,55.0,55,55
24,Torino,Karamoh,a,5.5,5.5,"5,5","5,5"
24,Torino,Adams C.,a,5.5,5.5,"5,5","5,5"
24,Torino,Vanoli,all,6.0,6.0,6,6
24,Udinese,Sava,p,6.0,5.0,6,5
24,Udinese,Kamara H.,d,6.0,6.0,6,6
24,Udinese,Bijol,d,7.0,7.0,7,7
24,Udinese,Ehizibue,d,55.0,55.0,55,55
24,Udinese,Kristensen T.,d,5.5,5.5,"5,5","5,5"
24,Udinese,Solet,d,7.0,7.0,7,7
24,Udinese,Lovric,c,6.0,6.0,6,6
24,Udinese,Zarraga,c,55.0,55.0,55,55
24,Udinese,Payero,c,6.0,6.0,6,6
24,Udinese,Karlstrom,c,6.5,7.5,"6,5","7,5"
24,Udinese,Ekkelenkamp,c,7.0,10.0,7,10
24,Udinese,Atta,c,6.5,6.5,"6,5","6,5"
24,Udinese,Thauvin,a,6.5,6.5,"6,5","6,5"
24,Udinese,Lucca,a,6.0,5.5,6,"5,5"
24,Udinese,Bravo,a,55.0,55.0,55,55
24,Udinese,Runjaic,all,6.5,6.5,"6,5","6,5"
24,Venezia,Radu I.,p,6.5,5.5,"6,5","5,5"
24,Venezia,Marcandalli,d,5.5,5.5,"5,5","5,5"
24,Venezia,Idzes,d,6.0,6.0,6,6
24,Venezia,Schingtienne,d,6.0,6.0,6,6
24,Venezia,Candè,d,6.0,5.5,6,"5,5"
24,Venezia,Nicolussi Caviglia,c,6.5,6.5,"6,5","6,5"
24,Venezia,Bjarkason,c,6.0,6.0,6,6
24,Venezia,Busio,c,6.0,6.0,6,6
24,Venezia,Zerbin,c,6.5,6.5,"6,5","6,5"
24,Venezia,Ellertsson,c,5.5,5.5,"5,5","5,5"
24,Venezia,Oristanio,c,6.0,6.0,6,6
24,Venezia,Yeboah J.,c,6.0,6.0,6,6
24,Venezia,Perez K.,c,6.0,6.0,6,6
24,Venezia,Gytkjaer,a,55.0,55.0,55,55
24,Venezia,Maric,a,55.0,55.0,55,55
24,Venezia,Fila,a,6.0,5.5,6,"5,5"
24,Venezia,Di Francesco,all,5.5,5.5,"5,5","5,5"
24,Verona,Montipo',p,5.5,0.5,"5,5","0,5"
24,Verona,Dawidowicz,d,5.5,5.5,"5,5","5,5"
24,Verona,Bradaric,d,5.0,5.0,5,5
24,Verona,Daniliuc,d,4.5,4.5,"4,5","4,5"
24,Verona,Coppola D.,d,4.0,4.0,4,4
24,Verona,Tchatchoua,d,4.5,4.5,"4,5","4,5"
24,Verona,Ghilardi,d,4.5,4.0,"4,5",4
24,Verona,Valentini N.,d,5.5,5.5,"5,5","5,5"
24,Verona,Oyegoke,d,6.0,6.0,6,6
24,Verona,Kastanos,c,6.0,6.0,6,6
24,Verona,Niasse,c,4.5,4.0,"4,5",4
24,Verona,Suslov,c,5.0,5.0,5,5
24,Verona,Bernede,c,4.5,4.5,"4,5","4,5"
24,Verona,Sarr A.,a,6.0,6.0,6,6
24,Verona,Mosquera,a,5.0,5.0,5,5
24,Verona,Lambourde,a,55.0,55.0,55,55
24,Verona,Zanetti,all,4.0,4.0,4,4
25,Atalanta,Carnesecchi,p,6.0,6.0,6,6
25,Atalanta,Toloi,d,6.5,6.5,"6,5","6,5"
25,Atalanta,Cuadrado,d,6.0,6.0,6,6
25,Atalanta,Ruggeri,d,6.5,6.5,"6,5","6,5"
25,Atalanta,Hien,d,6.0,5.5,6,"5,5"
25,Atalanta,Posch,d,5.5,5.5,"5,5","5,5"
25,Atalanta,Palestra,d,6.0,6.0,6,6
25,Atalanta,De Roon,c,6.0,6.0,6,6
25,Atalanta,Pasalic,c,5.5,5.5,"5,5","5,5"
25,Atalanta,Brescianini,c,6.0,6.0,6,6
25,Atalanta,Samardzic,c,5.0,5.0,5,5
25,Atalanta,Ederson D.s.,c,6.0,6.0,6,6
25,Atalanta,Sulemana I.,c,5.0,5.0,5,5
25,Atalanta,De Ketelaere,a,6.0,6.0,6,6
25,Atalanta,Retegui,a,5.5,5.5,"5,5","5,5"
25,Atalanta,Vlahovic V.,a,6.0,6.0,6,6
25,Atalanta,Gasperini,all,4.5,4.5,"4,5","4,5"
25,Bologna,Skorupski,p,6.5,4.5,"6,5","4,5"
25,Bologna,Calabria,d,55.0,55.0,55,55
25,Bologna,Miranda J.,d,6.5,6.5,"6,5","6,5"
25,Bologna,Casale,d,5.5,5.5,"5,5","5,5"
25,Bologna,Holm,d,5.5,5.5,"5,5","5,5"
25,Bologna,Lucumi',d,5.0,5.0,5,5
25,Bologna,Beukema,d,5.0,5.0,5,5
25,Bologna,Freuler,c,6.5,6.5,"6,5","6,5"
25,Bologna,Pobega,c,7.5,8.5,"7,5","8,5"
25,Bologna,Ndoye,c,7.5,13.5,"7,5","13,5"
25,Bologna,Aebischer,c,55.0,55.0,55,55
25,Bologna,Moro N.,c,6.0,6.0,6,6
25,Bologna,Fabbian,c,55.0,55.0,55,55
25,Bologna,Cambiaghi,a,6.5,6.5,"6,5","6,5"
25,Bologna,Castro S.,a,7.0,7.0,7,7
25,Bologna,Dominguez B.,a,6.0,6.0,6,6
25,Bologna,Italiano,all,7.0,7.0,7,7
25,Cagliari,Caprile,p,6.5,6.5,"6,5","6,5"
25,Cagliari,Luperto,d,7.0,7.0,7,7
25,Cagliari,Mina,d,6.5,6.5,"6,5","6,5"
25,Cagliari,Augello,d,6.5,6.5,"6,5","6,5"
25,Cagliari,Zortea,d,6.5,6.5,"6,5","6,5"
25,Cagliari,Zappa,d,6.5,6.5,"6,5","6,5"
25,Cagliari,Deiola,c,6.5,6.5,"6,5","6,5"
25,Cagliari,Adopo,c,6.0,6.0,6,6
25,Cagliari,Marin,c,55.0,55.0,55,55
25,Cagliari,Makoumbou,c,6.0,6.0,6,6
25,Cagliari,Felici,c,5.5,5.5,"5,5","5,5"
25,Cagliari,Pavoletti,a,55.0,55.0,55,55
25,Cagliari,Piccoli,a,5.5,5.5,"5,5","5,5"
25,Cagliari,Coman F.,a,6.0,5.5,6,"5,5"
25,Cagliari,Nicola,all,7.0,7.0,7,7
25,Como,Butez,p,6.5,6.5,"6,5","6,5"
25,Como,Goldaniga,d,6.0,5.5,6,"5,5"
25,Como,Dossena,d,6.0,6.0,6,6
25,Como,Valle,d,6.5,6.5,"6,5","6,5"
25,Como,Kempf,d,6.0,6.0,6,6
25,Como,Jack,d,55.0,55.0,55,55
25,Como,Smolcic I.,d,7.0,7.0,7,7
25,Como,Strefezza,c,6.5,6.5,"6,5","6,5"
25,Como,Ikone',c,55.0,55.0,55,55
25,Como,Caqueret,c,7.0,8.0,7,8
25,Como,Da Cunha,c,6.5,7.5,"6,5","7,5"
25,Como,Perrone,c,6.0,5.5,6,"5,5"
25,Como,Engelhardt,c,55.0,55.0,55,55
25,Como,Paz N.,c,7.5,10.5,"7,5","10,5"
25,Como,Diao,c,7.5,10.5,"7,5","10,5"
25,Como,Douvikas,a,6.0,6.0,6,6
