player,nationality,position,team,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,minutes_90s,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Romelu Lukaku,be BEL,FW,Napoli,31,1993,36,35,"2,843",14,10,3,4,4,0,0.44,0.32,0.76,0.35,0.66,13.292909391224384,10.247714065015316,0.4106975095125968,0.31661320489233724,31.6,24,0.0,37.5,0.76,0.17,0.46,0.1601205322658643,0.7070906087756157,0.752285934984684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,47,36,24,0.0,0.0,0,0.0,0.0,0.0,0.0
Sebastiano Luperto,it ITA,DF,Cagliari,27,1996,36,36,"3,240",1,3,0,0,4,0,0.03,0.08,0.11,0.03,0.11,2.471910698339343,2.471910698339343,0.06866418606498176,0.06866418606498176,36.0,5,0.0,23.8,0.14,0.05,0.2,0.11771003325425443,-1.471910698339343,-1.471910698339343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23,20,1,0.0,0.0,0,0.0,0.0,0.0,0.0
Zito Luvumbo,ao ANG,"FW,MF",Cagliari,22,2002,26,19,"1,606",2,2,0,0,2,0,0.11,0.11,0.22,0.11,0.22,0.0,0.0,0.0,0.0,17.8,4,0.0,17.4,0.22,0.09,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38,51,11,0.0,0.0,0,0.0,0.0,0.0,0.0
Babis Lykogiannis,gr GRE,DF,Bologna,30,1993,17,12,"1,048",0,4,0,0,3,0,0.0,0.34,0.34,0.0,0.34,0.0,0.0,0.0,0.0,11.6,2,0.0,33.3,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,7,2,0.0,0.0,0,0.0,0.0,0.0,0.0
Mathias Løvik,no NOR,"DF,MF",Parma,20,2003,6,0,92,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1374384760856628,0.1374384760856628,0.1606423746455799,0.1606423746455799,1.0,0,0.0,0.0,0.0,0.0,0.0,0.1374384760856628,-0.1374384760856628,-0.1374384760856628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
Giangiacomo Magnani,it ITA,DF,Hellas Verona,28,1995,17,11,"1,065",1,0,0,0,2,0,0.08,0.0,0.08,0.08,0.08,1.5168068408966064,1.5168068408966064,0.13013595393774507,0.13013595393774507,11.8,2,0.0,18.2,0.17,0.09,0.5,0.13789153099060059,-0.5168068408966064,-0.5168068408966064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,11,0,0.0,0.0,0,0.0,0.0,0.0,0.0
Mike Maignan,fr FRA,GK,Milan,29,1995,37,37,"3,294",0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,7,0,0.0,0.0,0,0.0,0.0,0.0,0.0
Antoine Makoumbou,cg CGO,MF,Cagliari,26,1998,33,27,"2,150",0,3,0,0,4,1,0.0,0.13,0.13,0.0,0.13,0.1962309386581182,0.1962309386581182,0.008067969154513768,0.008067969154513768,23.9,1,0.0,14.3,0.04,0.0,0.0,0.028032991236874027,-0.1962309386581182,-0.1962309386581182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,27,15,0,0.0,0.0,0,0.0,0.0,0.0,0.0
Daniel Maldini,it ITA,MF,Atalanta,22,2001,10,2,258,3,0,0,0,0,0,1.05,0.0,1.05,1.05,1.05,6.705157367512584,6.705157367512584,0.38339527514366745,0.38339527514366745,2.9,5,0.0,50.0,1.74,0.3,0.6,0.136839946275767,-0.7051573675125837,-0.7051573675125837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,7,1,0.0,0.0,0,0.0,0.0,0.0,0.0
Daniel Maldini,it ITA,"MF,FW",Monza,22,2001,20,16,"1,306",3,0,0,0,5,0,0.21,0.0,0.21,0.21,0.21,6.705157367512584,6.705157367512584,0.38339527514366745,0.38339527514366745,14.5,14,0.0,35.9,0.96,0.08,0.21,0.136839946275767,-0.7051573675125837,-0.7051573675125837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,39,2,0.0,0.0,0,0.0,0.0,0.0,0.0
Youssef Maleh,ma MAR,MF,Empoli,25,1998,22,17,"1,510",0,1,0,0,5,1,0.0,0.06,0.06,0.0,0.06,0.9958969270810484,0.9958969270810484,0.05881281065439262,0.05881281065439262,16.8,3,0.0,17.6,0.18,0.0,0.0,0.05858217218123814,-0.9958969270810484,-0.9958969270810484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,32,29,1,0.0,0.0,0,0.0,0.0,0.0,0.0
Ruslan Malinovskyi,ua UKR,MF,Genoa,31,1993,9,4,383,0,2,0,0,2,0,0.0,0.47,0.47,0.0,0.47,0.0,0.0,0.0,0.0,4.3,3,0.0,33.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,5,0,0.0,0.0,0,0.0,0.0,0.0,0.0
Dennis Man,ro ROU,"MF,FW",Parma,25,1998,33,23,"1,995",4,4,0,0,0,0,0.18,0.18,0.36,0.18,0.36,7.004470095038414,7.004470095038414,0.3156746662761428,0.3156746662761428,22.2,20,0.0,40.8,0.9,0.08,0.2,0.14294836928649823,-3.004470095038414,-3.004470095038414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,17,4,0.0,0.0,0,0.0,0.0,0.0,0.0
Gianluca Mancini,it ITA,DF,Roma,28,1996,37,36,"3,143",2,0,0,0,8,0,0.06,0.0,0.06,0.06,0.06,2.963864615187049,2.963864615187049,0.08462811401232055,0.08462811401232055,34.9,7,0.0,31.8,0.2,0.09,0.29,0.13472111887213858,-0.9638646151870489,-0.9638646151870489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.0,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49,34,6,0.0,0.0,0,0.0,0.0,0.0,0.0
Christos Mandas,gr GRE,GK,Lazio,22,2001,9,9,810,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0.0,0.0,0,0.0,0.0,0.0,0.0
Rolando Mandragora,it ITA,MF,Fiorentina,27,1997,29,22,"1,931",4,3,1,1,7,0,0.19,0.14,0.33,0.14,0.28,2.280061637982726,1.5187628027051687,0.10577605537033265,0.07045806816673462,21.5,15,0.0,39.5,0.7,0.08,0.2,0.03996744217645181,1.719938362017274,1.4812371972948313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21,39,2,0.0,0.0,0,0.0,0.0,0.0,0.0
Alberto Manzoni,it ITA,MF,Atalanta,19,2005,1,0,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0327237732708454,0.0327237732708454,2.945139594376086,2.945139594376086,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0327237732708454,-0.0327237732708454,-0.0327237732708454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0
Alessandro Marcandalli,it ITA,DF,Genoa,21,2002,2,1,46,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5659685600548983,0.5659685600548983,0.1251527528376925,0.1251527528376925,0.5,0,0.0,0.0,0.0,0.0,0.0,0.28298428002744913,-0.5659685600548983,-0.5659685600548983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
Alessandro Marcandalli,it ITA,DF,Venezia,21,2002,8,5,354,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.5659685600548983,0.5659685600548983,0.1251527528376925,0.1251527528376925,3.9,1,0.0,50.0,0.25,0.0,0.0,0.28298428002744913,-0.5659685600548983,-0.5659685600548983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
Filip Marchwiński,pl POL,MF,Lecce,22,2002,1,0,15,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pablo Marí,es ESP,DF,Monza,30,1993,19,19,"1,628",0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,0.3249391512945294,0.3249391512945294,0.010708357237827771,0.010708357237827771,18.1,0,0.0,0.0,0.0,0.0,0.0,0.04641987875636134,-0.3249391512945294,-0.3249391512945294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,27,5,0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pablo Marí,es ESP,DF,Fiorentina,30,1993,13,12,"1,098",0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.3249391512945294,0.3249391512945294,0.010708357237827771,0.010708357237827771,12.2,1,0.0,20.0,0.08,0.0,0.0,0.04641987875636134,-0.3249391512945294,-0.3249391512945294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,5,0,0.0,0.0,0,0.0,0.0,0.0,0.0
Luca Marianucci,it ITA,DF,Empoli,20,2004,18,12,"1,069",0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.6265358319506049,0.6265358319506049,0.05329699893719701,0.05329699893719701,11.9,2,0.0,25.0,0.17,0.0,0.0,0.07831697899382561,-0.6265358319506049,-0.6265358319506049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,5,0,0.0,0.0,0,0.0,0.0,0.0,0.0
Mirko Marić,hr CRO,FW,Venezia,29,1995,10,4,356,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.1305477246642113,1.1305477246642113,0.23177515995393852,0.23177515995393852,4.0,1,0.0,16.7,0.25,0.0,0.0,0.16150681780917303,-1.1305477246642113,-1.1305477246642113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,4,3,0.0,0.0,0,0.0,0.0,0.0,0.0
Mirko Marić,hr CRO,FW,Monza,29,1995,8,1,106,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.1305477246642113,1.1305477246642113,0.23177515995393852,0.23177515995393852,1.2,0,0.0,0.0,0.0,0.0,0.0,0.16150681780917303,-1.1305477246642113,-1.1305477246642113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0
Rafa Marín,es ESP,DF,Napoli,22,2002,4,1,142,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0963965579867363,0.0963965579867363,0.06523075352485914,0.06523075352485914,1.6,1,0.0,50.0,0.63,0.0,0.0,0.04819827899336815,-0.0963965579867363,-0.0963965579867363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0
Răzvan Marin,ro ROU,MF,Cagliari,28,1996,33,13,"1,406",3,2,2,2,4,0,0.19,0.13,0.32,0.06,0.19,2.198327684774995,0.6757300570607185,0.14399526319486866,0.04426179413061475,15.6,10,0.0,41.7,0.64,0.04,0.1,0.028155419044196606,0.8016723152250051,0.32426994293928146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,13,0,0.0,0.0,0,0.0,0.0,0.0,0.0
Guillermo Maripán,cl CHI,DF,Torino,30,1994,28,27,"2,340",1,1,0,0,4,1,0.04,0.04,0.08,0.04,0.08,1.0367044052109122,1.0367044052109122,0.039873246354265854,0.039873246354265854,26.0,5,0.0,41.7,0.19,0.08,0.2,0.08639203376757602,-0.03670440521091223,-0.03670440521091223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29,8,1,0.0,0.0,0,0.0,0.0,0.0,0.0
