matchday,team,player,role,vote,fantavote,vote_raw,fantavote_raw
11,Cremonese,Barbieri,d,5.5,5.5,"5,5","5,5"
11,Cremonese,Faye,d,5.0,4.5,5,"4,5"
11,Cremonese,Floriani Mussolini,d,6.0,6.0,6,6
11,Cremonese,Vazquez,c,6.5,6.5,"6,5","6,5"
11,Cremonese,Bondo,c,6.0,6.0,6,6
11,Cremonese,Payero,c,5.5,5.5,"5,5","5,5"
11,Cremonese,Sarmiento J.,c,6.0,6.0,6,6
11,Cremonese,Vandeputte,c,6.5,6.5,"6,5","6,5"
11,Cremonese,Bonazzoli,a,6.0,6.0,6,6
11,Cremonese,Vardy,a,5.5,5.5,"5,5","5,5"
11,Cremonese,Johnsen,a,55.0,55.0,55,55
11,Cremonese,Nicola,all,5.5,5.5,"5,5","5,5"
11,Fiorentina,De Gea,p,6.5,7.5,"6,5","7,5"
11,Fiorentina,Ranieri L.,d,5.0,4.5,5,"4,5"
11,Fiorentina,Marì,d,6.0,6.0,6,6
11,Fiorentina,Parisi,d,6.0,6.0,6,6
11,Fiorentina,Pongracic,d,5.5,5.0,"5,5",5
11,Fiorentina,Viti,d,6.0,6.0,6,6
11,Fiorentina,Dodò,d,5.5,5.0,"5,5",5
11,Fiorentina,Fortini,d,6.5,6.5,"6,5","6,5"
11,Fiorentina,Mandragora,c,5.5,5.5,"5,5","5,5"
11,Fiorentina,Nicolussi Caviglia,c,5.5,5.5,"5,5","5,5"
11,Fiorentina,Sohm,c,6.5,7.5,"6,5","7,5"
11,Fiorentina,Gudmundsson A.,c,7.0,10.0,7,10
11,Fiorentina,Fazzini,c,55.0,55.0,55,55
11,Fiorentina,Ndour,c,6.0,6.0,6,6
11,Fiorentina,Dzeko,a,6.0,6.0,6,6
11,Fiorentina,Piccoli,a,7.0,10.0,7,10
11,Fiorentina,Vanoli,all,6.5,6.0,"6,5",6
11,Genoa,Leali,p,6.5,4.5,"6,5","4,5"
11,Genoa,Martin,d,6.5,7.0,"6,5",7
11,Genoa,Vasquez,d,5.5,5.5,"5,5","5,5"
11,Genoa,Ostigard,d,7.0,10.0,7,10
11,Genoa,Marcandalli,d,5.0,5.0,5,5
11,Genoa,Norton-Cuffy,d,6.0,6.0,6,6
11,Genoa,Thorsby,c,6.0,6.0,6,6
11,Genoa,Frendrup,c,6.0,6.0,6,6
11,Genoa,Ellertsson,c,5.5,5.0,"5,5",5
11,Genoa,Carboni V.,c,6.0,6.0,6,6
11,Genoa,Masini,c,6.0,6.0,6,6
11,Genoa,Colombo,a,5.5,5.5,"5,5","5,5"
11,Genoa,Vitinha O.,a,5.5,5.5,"5,5","5,5"
11,Genoa,Ekhator,a,6.0,6.0,6,6
11,Genoa,De Rossi,all,6.0,6.0,6,6
11,Inter,Sommer,p,6.0,6.0,6,6
11,Inter,Dimarco,d,7.0,8.0,7,8
11,Inter,Acerbi,d,6.0,6.0,6,6
11,Inter,Bastoni,d,6.5,7.5,"6,5","7,5"
11,Inter,Akanji,d,6.0,5.5,6,"5,5"
11,Inter,Dumfries,d,5.5,5.0,"5,5",5
11,Inter,Carlos Augusto,d,6.5,6.5,"6,5","6,5"
11,Inter,Zielinski,c,6.5,6.5,"6,5","6,5"
11,Inter,Barella,c,6.5,6.5,"6,5","6,5"
11,Inter,Calhanoglu,c,6.5,6.5,"6,5","6,5"
11,Inter,Frattesi,c,55.0,55.0,55,55
11,Inter,Sucic P.,c,6.0,5.5,6,"5,5"
11,Inter,Martinez L.,a,7.0,10.0,7,10
11,Inter,Thuram,a,6.0,6.0,6,6
11,Inter,Bonny,a,7.0,10.0,7,10
11,Inter,Esposito F.P.,a,55.0,55.0,55,55
11,Inter,Chivu,all,7.0,7.0,7,7
11,Juventus,Di Gregorio,p,6.5,6.5,"6,5","6,5"
11,Juventus,Rugani,d,6.0,6.0,6,6
11,Juventus,Kalulu,d,6.5,6.5,"6,5","6,5"
11,Juventus,Cambiaso,d,5.5,5.5,"5,5","5,5"
11,Juventus,Gatti,d,6.0,6.0,6,6
11,Juventus,Locatelli,c,6.0,6.0,6,6
11,Juventus,McKennie,c,6.0,6.0,6,6
11,Juventus,Thuram K.,c,6.5,6.5,"6,5","6,5"
11,Juventus,Koopmeiners,c,6.0,6.0,6,6
11,Juventus,Zhegrova,c,6.0,6.0,6,6
11,Juventus,Adzic,c,55.0,55.0,55,55
11,Juventus,Conceicao,c,6.0,6.0,6,6
11,Juventus,Vlahovic,a,5.5,5.5,"5,5","5,5"
11,Juventus,David,a,5.5,5.5,"5,5","5,5"
11,Juventus,Openda,a,55.0,55.0,55,55
11,Juventus,Yildiz,a,6.0,6.0,6,6
11,Juventus,Spalletti,all,6.0,6.0,6,6
11,Lazio,Provedel,p,6.0,4.0,6,4
11,Lazio,Romagnoli,d,5.0,5.0,5,5
11,Lazio,Marusic,d,5.5,5.5,"5,5","5,5"
11,Lazio,Lazzari,d,5.5,5.5,"5,5","5,5"
11,Lazio,Pellegrini Lu.,d,6.0,6.0,6,6
11,Lazio,Gila,d,5.5,5.5,"5,5","5,5"
11,Lazio,Provstgaard,d,6.0,6.0,6,6
11,Lazio,Vecino,c,6.0,6.0,6,6
11,Lazio,Cataldi,c,5.0,5.0,5,5
11,Lazio,Zaccagni,c,6.5,6.0,"6,5",6
11,Lazio,Guendouzi,c,5.5,5.5,"5,5","5,5"
11,Lazio,Basic,c,6.0,6.0,6,6
11,Lazio,Isaksen,c,5.5,5.5,"5,5","5,5"
11,Lazio,Pedro,a,6.0,6.0,6,6
11,Lazio,Dia,a,5.5,5.5,"5,5","5,5"
11,Lazio,Noslin,a,5.5,5.5,"5,5","5,5"
11,Lazio,Sarri,all,5.5,5.0,"5,5",5
11,Lecce,Falcone,p,6.0,6.0,6,6
11,Lecce,Gallo,d,7.0,7.0,7,7
11,Lecce,Gaspar K.,d,6.0,6.0,6,6
11,Lecce,Tiago Gabriel,d,6.5,6.5,"6,5","6,5"
11,Lecce,Veiga D.,d,6.0,6.0,6,6
11,Lecce,Sottil,c,6.5,6.5,"6,5","6,5"
11,Lecce,Coulibaly L.,c,5.5,5.0,"5,5",5
11,Lecce,Berisha M.,c,6.0,6.0,6,6
11,Lecce,Ramadani,c,6.0,6.0,6,6
11,Lecce,Kaba,c,55.0,55.0,55,55
11,Lecce,Pierotti,c,5.5,5.5,"5,5","5,5"
11,Lecce,Tete Morente,c,5.0,5.0,5,5
11,Lecce,Banda,a,6.0,6.0,6,6
11,Lecce,Camarda,a,6.0,6.0,6,6
11,Lecce,Stulic,a,5.5,5.5,"5,5","5,5"
11,Lecce,Di Francesco,all,6.0,6.0,6,6
11,Milan,Maignan,p,6.0,4.0,6,4
11,Milan,Gabbia,d,6.0,6.0,6,6
11,Milan,Pavlovic,d,5.5,5.5,"5,5","5,5"
11,Milan,Estupinan,d,5.0,5.0,5,5
11,Milan,De Winter,d,5.5,5.5,"5,5","5,5"
11,Milan,Bartesaghi,d,6.0,6.0,6,6
11,Milan,Athekame,d,55.0,55.0,55,55
11,Milan,Pulisic,c,5.5,5.5,"5,5","5,5"
11,Milan,Modric,c,6.0,5.5,6,"5,5"
11,Milan,Loftus-Cheek,c,6.0,6.0,6,6
11,Milan,Fofana Y.,c,5.0,5.0,5,5
11,Milan,Saelemaekers,c,7.0,10.0,7,10
11,Milan,Ricci S.,c,5.5,5.5,"5,5","5,5"
11,Milan,Leao,a,7.0,10.0,7,10
11,Milan,Nkunku,a,6.0,7.0,6,7
11,Milan,Allegri,all,6.0,6.0,6,6
11,Napoli,Milinkovic-Savic V.,p,5.5,3.5,"5,5","3,5"
11,Napoli,Juan Jesus,d,55.0,55.0,55,55
11,Napoli,Buongiorno,d,5.5,5.5,"5,5","5,5"
11,Napoli,Di Lorenzo,d,5.0,5.0,5,5
11,Napoli,Rrahmani,d,5.0,5.0,5,5
11,Napoli,Gutierrez,d,5.5,5.5,"5,5","5,5"
11,Napoli,Olivera,d,55.0,55.0,55,55
11,Napoli,Politano,c,5.0,5.0,5,5
11,Napoli,Zambo Anguissa,c,5.5,5.5,"5,5","5,5"
11,Napoli,Lobotka,c,5.5,5.5,"5,5","5,5"
11,Napoli,Elmas,c,5.0,5.0,5,5
11,Napoli,McTominay,c,5.5,5.5,"5,5","5,5"
11,Napoli,Neres,c,5.5,5.0,"5,5",5
11,Napoli,Hojlund,a,5.0,4.5,5,"4,5"
11,Napoli,Lucca,a,55.0,55.0,55,55
11,Napoli,Lang,a,5.5,5.0,"5,5",5
11,Napoli,Conte,all,5.0,5.0,5,5
11,Parma,Suzuki,p,5.5,3.5,"5,5","3,5"
11,Parma,Valenti,d,6.5,6.5,"6,5","6,5"
11,Parma,Valeri,d,6.0,6.0,6,6
11,Parma,Delprato,d,7.5,10.5,"7,5","10,5"
11,Parma,Lovik,d,5.5,5.5,"5,5","5,5"
11,Parma,Ndiaye,d,5.0,5.0,5,5
11,Parma,Troilo,d,6.5,6.5,"6,5","6,5"
11,Parma,Britschgi,d,7.0,9.0,7,9
11,Parma,Hernani,c,55.0,55.0,55,55
11,Parma,Bernabè,c,7.0,10.0,7,10
11,Parma,Keita M.,c,5.5,5.5,"5,5","5,5"
11,Parma,Sorensen O.,c,5.5,5.0,"5,5",5
11,Parma,Cremaschi,c,55.0,55.0,55,55
11,Parma,Cutrone,a,6.0,6.0,6,6
11,Parma,Pellegrino M.,a,6.5,6.5,"6,5","6,5"
11,Parma,Cuesta,all,6.5,6.5,"6,5","6,5"
11,Pisa,Semper,p,6.5,6.5,"6,5","6,5"
11,Pisa,Cuadrado,d,6.0,6.0,6,6
11,Pisa,Caracciolo A.,d,6.5,6.5,"6,5","6,5"
11,Pisa,Calabresi,d,5.5,5.5,"5,5","5,5"
11,Pisa,Canestrelli,d,6.0,6.0,6,6
11,Pisa,Leris,c,6.5,6.5,"6,5","6,5"
11,Pisa,Tramoni M.,c,6.5,7.5,"6,5","7,5"
11,Pisa,Aebischer,c,6.0,5.5,6,"5,5"
11,Pisa,Akinsanmiro,c,6.5,6.5,"6,5","6,5"
11,Pisa,Piccinini G.,c,6.0,5.5,6,"5,5"
11,Pisa,Tourè I.,c,7.0,10.0,7,10
11,Pisa,Marin M.,c,6.0,5.5,6,"5,5"
11,Pisa,Vural,c,6.0,5.5,6,"5,5"
11,Pisa,Nzola,a,6.0,6.0,6,6
11,Pisa,Moreo,a,5.5,5.5,"5,5","5,5"
11,Pisa,Meister,a,55.0,55.0,55,55
11,Pisa,Gilardino,all,6.5,6.5,"6,5","6,5"
11,Roma,Svilar,p,6.5,6.5,"6,5","6,5"
11,Roma,Mancini,d,6.5,7.5,"6,5","7,5"
11,Roma,N'Dicka,d,6.0,6.0,6,6
11,Roma,Celik,d,7.0,10.0,7,10
11,Roma,Hermoso,d,6.5,6.5,"6,5","6,5"
11,Roma,Ghilardi,d,55.0,55.0,55,55
11,Roma,Wesley,d,6.0,6.0,6,6
11,Roma,Ziolkowski,d,55.0,55.0,55,55
11,Roma,Pellegrini Lo.,c,7.0,9.5,7,"9,5"
11,Roma,Cristante,c,6.5,6.0,"6,5",6
11,Roma,El Shaarawy,c,6.0,6.0,6,6
11,Roma,Konè M.,c,6.5,6.5,"6,5","6,5"
11,Roma,Baldanzi,c,6.0,6.0,6,6
11,Roma,El Aynaoui,c,6.0,6.0,6,6
11,Roma,Soulè,a,6.0,6.0,6,6
11,Roma,Dovbyk,a,6.0,6.0,6,6
11,Roma,Gasperini,all,6.5,6.5,"6,5","6,5"
11,Sassuolo,Muric,p,6.5,6.0,"6,5",6
11,Sassuolo,Walukiewicz,d,6.5,6.5,"6,5","6,5"
11,Sassuolo,Doig,d,55.0,55.0,55,55
11,Sassuolo,Idzes,d,7.0,7.0,7,7
11,Sassuolo,Candè,d,6.5,6.0,"6,5",6
11,Sassuolo,Muharemovic,d,6.5,6.5,"6,5","6,5"
11,Sassuolo,Matic,c,7.0,7.0,7,7
11,Sassuolo,Thorstvedt,c,6.5,7.5,"6,5","7,5"
11,Sassuolo,Konè I.,c,7.0,7.0,7,7
11,Sassuolo,Fadera,c,5.5,5.5,"5,5","5,5"
11,Sassuolo,Iannoni,c,55.0,55.0,55,55
11,Sassuolo,Berardi,a,8.5,15.5,"8,5","15,5"
11,Sassuolo,Pierini,a,55.0,55.0,55,55
11,Sassuolo,Pinamonti,a,7.5,10.5,"7,5","10,5"
11,Sassuolo,Laurientè,a,6.0,6.0,6,6
11,Sassuolo,Cheddira,a,55.0,55.0,55,55
11,Sassuolo,Grosso,all,7.5,7.5,"7,5","7,5"
11,Torino,Paleari,p,7.0,7.0,7,7
11,Torino,Lazaro,d,6.0,6.0,6,6
11,Torino,Maripan,d,7.0,7.0,7,7
11,Torino,Ismajli,d,7.0,7.0,7,7
11,Torino,Pedersen,d,6.0,6.0,6,6
11,Torino,Coco,d,6.5,6.5,"6,5","6,5"
11,Torino,Tameze,c,55.0,55.0,55,55
11,Torino,Ilic,c,6.0,6.0,6,6
11,Torino,Vlasic,c,6.0,6.0,6,6
11,Torino,Asllani,c,6.0,5.5,6,"5,5"
11,Torino,Casadei,c,6.0,6.0,6,6
11,Torino,Anjorin,c,55.0,55.0,55,55
11,Torino,Zapata D.,a,55.0,55.0,55,55
11,Torino,Simeone,a,6.0,6.0,6,6
11,Torino,Ngonge,a,6.0,6.0,6,6
11,Torino,Adams C.,a,6.0,6.0,6,6
11,Torino,Baroni,all,6.5,6.5,"6,5","6,5"
11,Udinese,Okoye,p,6.0,4.0,6,4
11,Udinese,Kabasele,d,5.5,5.5,"5,5","5,5"
11,Udinese,Zanoli,d,5.5,5.5,"5,5","5,5"
11,Udinese,Kamara H.,d,5.0,5.0,5,5
11,Udinese,Bertola,d,5.5,5.5,"5,5","5,5"
11,Udinese,Zemura,d,55.0,55.0,55,55
11,Udinese,Palma,d,5.5,5.5,"5,5","5,5"
11,Udinese,Solet,d,5.5,5.5,"5,5","5,5"
11,Udinese,Zaniolo,c,5.0,5.0,5,5
11,Udinese,Karlstrom,c,6.0,5.5,6,"5,5"
11,Udinese,Ekkelenkamp,c,5.5,5.5,"5,5","5,5"
11,Udinese,Atta,c,5.5,5.5,"5,5","5,5"
11,Udinese,Piotrowski,c,6.0,6.0,6,6
11,Udinese,Davis K.,a,6.0,6.0,6,6
11,Udinese,Bayo V.,a,55.0,55.0,55,55
11,Udinese,Buksa,a,5.5,5.5,"5,5","5,5"
11,Udinese,Runjaic,all,5.5,5.5,"5,5","5,5"
11,Verona,Montipò,p,7.0,7.0,7,7
11,Verona,Bradaric,d,6.5,6.0,"6,5",6
11,Verona,Frese,d,6.0,5.5,6,"5,5"
11,Verona,Valentini N.,d,6.5,6.0,"6,5",6
11,Verona,Nelsson,d,6.5,6.5,"6,5","6,5"
11,Verona,Belghali,d,6.5,6.5,"6,5","6,5"
11,Verona,Bella-Kotchap,d,6.0,6.0,6,6
11,Verona,Gagliardini,c,5.5,5.5,"5,5","5,5"
11,Verona,Akpa Akpro,c,6.0,5.5,6,"5,5"
11,Verona,Niasse,c,55.0,55.0,55,55
11,Verona,Harroui,c,5.0,5.0,5,5
11,Verona,Bernede,c,5.5,5.5,"5,5","5,5"
11,Verona,Sarr A.,a,5.5,5.5,"5,5","5,5"
11,Verona,Orban G.,a,6.0,6.0,6,6
11,Verona,Giovane,a,5.5,5.5,"5,5","5,5"
11,Verona,Zanetti,all,6.0,6.0,6,6
12,Atalanta,Carnesecchi,p,5.5,2.5,"5,5","2,5"
12,Atalanta,Zappacosta,d,5.5,5.0,"5,5",5
12,Atalanta,Djimsiti,d,5.0,5.0,5,5
12,Atalanta,Bellanova,d,6.0,7.0,6,7
12,Atalanta,Kossounou,d,6.0,6.0,6,6
12,Atalanta,Hien,d,5.0,5.0,5,5
12,Atalanta,Ahanor,d,4.5,4.5,"4,5","4,5"
12,Atalanta,De Roon,c,5.5,5.0,"5,5",5
12,Atalanta,Pasalic,c,5.0,5.0,5,5
12,Atalanta,Maldini,c,55.0,55.0,55,55
12,Atalanta,Samardzic,c,6.0,6.0,6,6
12,Atalanta,Zalewski,c,6.0,6.0,6,6
12,Atalanta,Ederson D.S.,c,6.0,6.0,6,6
12,Atalanta,Scamacca,a,7.0,10.0,7,10
12,Atalanta,Lookman,a,5.5,5.5,"5,5","5,5"
12,Atalanta,De Ketelaere,a,6.0,6.0,6,6
12,Atalanta,Palladino,all,5.5,5.5,"5,5","5,5"
12,Bologna,Ravaglia F.,p,6.5,6.5,"6,5","6,5"
12,Bologna,De Silvestri,d,6.0,5.5,6,"5,5"
12,Bologna,Zortea,d,6.0,6.0,6,6
12,Bologna,Miranda J.,d,6.5,6.5,"6,5","6,5"
12,Bologna,Casale,d,6.5,6.5,"6,5","6,5"
12,Bologna,Heggem,d,6.5,6.5,"6,5","6,5"
12,Bologna,Bernardeschi,c,6.5,9.5,"6,5","9,5"
12,Bologna,Orsolini,c,6.0,4.0,6,4
12,Bologna,Odgaard,c,55.0,55.0,55,55
12,Bologna,Pobega,c,8.0,14.0,8,14
12,Bologna,Sulemana I.,c,55.0,55.0,55,55
12,Bologna,Moro N.,c,6.0,6.0,6,6
12,Bologna,Fabbian,c,5.5,5.5,"5,5","5,5"
12,Bologna,Castro S.,a,5.5,5.5,"5,5","5,5"
12,Bologna,Dallinga,a,6.0,6.0,6,6
12,Bologna,Dominguez B.,a,5.5,5.5,"5,5","5,5"
12,Bologna,Italiano,all,7.5,7.5,"7,5","7,5"
12,Cagliari,Caprile,p,5.0,2.0,5,2
12,Cagliari,Luperto,d,5.5,5.0,"5,5",5
12,Cagliari,Mina,d,5.5,5.0,"5,5",5
12,Cagliari,Zappa,d,6.0,7.0,6,7
12,Cagliari,Palestra,d,6.5,7.5,"6,5","7,5"
12,Cagliari,Idrissi R.,d,6.0,6.0,6,6
12,Cagliari,Deiola,c,6.5,7.0,"6,5",7
12,Cagliari,Gaetano,c,6.0,6.0,6,6
12,Cagliari,Adopo,c,6.0,6.0,6,6
12,Cagliari,Folorunsho,c,6.0,6.0,6,6
12,Cagliari,Prati,c,5.5,5.0,"5,5",5
12,Cagliari,Felici,c,5.5,5.5,"5,5","5,5"
12,Cagliari,Pavoletti,a,5.5,5.5,"5,5","5,5"
12,Cagliari,Esposito Se.,a,7.0,10.0,7,10
12,Cagliari,Luvumbo,a,5.5,5.5,"5,5","5,5"
12,Cagliari,Borrelli,a,7.5,13.5,"7,5","13,5"
12,Cagliari,Pisacane,all,6.0,6.0,6,6
12,Como,Butez,p,6.0,5.0,6,5
12,Como,Diego Carlos,d,6.5,6.5,"6,5","6,5"
12,Como,Vojvoda,d,6.0,6.0,6,6
12,Como,Posch,d,55.0,55.0,55,55
12,Como,Valle,d,6.5,6.5,"6,5","6,5"
12,Como,Ramon,d,7.0,10.0,7,10
12,Como,Kempf,d,6.0,6.0,6,6
12,Como,Smolcic I.,d,6.0,5.5,6,"5,5"
12,Como,Da Cunha,c,7.0,7.0,7,7
12,Como,Perrone,c,7.5,9.5,"7,5","9,5"
12,Como,Paz N.,c,7.0,10.0,7,10
12,Como,Baturina,c,6.5,9.5,"6,5","9,5"
12,Como,Morata,a,6.0,6.0,6,6
12,Como,Douvikas,a,6.0,6.0,6,6
12,Como,Addai,a,7.5,13.5,"7,5","13,5"
12,Como,Rodriguez Je.,a,7.0,9.0,7,9
12,Como,Fabregas,all,8.0,8.0,8,8
12,Cremonese,Audero,p,5.5,2.5,"5,5","2,5"
12,Cremonese,Bianchetti,d,5.0,5.0,5,5
12,Cremonese,Pezzella Giu.,d,5.0,5.0,5,5
12,Cremonese,Terracciano F.,d,5.0,5.0,5,5
12,Cremonese,Baschirotto,d,5.5,5.5,"5,5","5,5"
12,Cremonese,Barbieri,d,5.5,5.5,"5,5","5,5"
12,Cremonese,Folino,d,6.5,9.5,"6,5","9,5"
12,Cremonese,Floriani Mussolini,d,5.5,5.5,"5,5","5,5"
12,Cremonese,Grassi,c,5.5,5.5,"5,5","5,5"
12,Cremonese,Vazquez,c,6.0,7.0,6,7
12,Cremonese,Bondo,c,5.5,5.0,"5,5",5
12,Cremonese,Payero,c,5.5,5.0,"5,5",5
12,Cremonese,Vandeputte,c,5.5,5.5,"5,5","5,5"
12,Cremonese,Sanabria,a,55.0,55.0,55,55
12,Cremonese,Bonazzoli,a,6.0,6.0,6,6
12,Cremonese,Vardy,a,5.0,5.0,5,5
12,Cremonese,Nicola,all,5.0,5.0,5,5
12,Fiorentina,De Gea,p,6.5,5.5,"6,5","5,5"
12,Fiorentina,Ranieri L.,d,6.0,6.0,6,6
12,Fiorentina,Marì,d,5.0,5.0,5,5
12,Fiorentina,Parisi,d,6.5,6.0,"6,5",6
12,Fiorentina,Pongracic,d,6.0,6.0,6,6
12,Fiorentina,Viti,d,55.0,55.0,55,55
12,Fiorentina,Dodò,d,5.5,5.5,"5,5","5,5"
12,Fiorentina,Fortini,d,6.5,6.5,"6,5","6,5"
12,Fiorentina,Kouadio,d,6.0,6.0,6,6
12,Fiorentina,Mandragora,c,7.0,9.5,7,"9,5"
12,Fiorentina,Fagioli,c,6.0,5.5,6,"5,5"
12,Fiorentina,Sohm,c,5.5,5.5,"5,5","5,5"
12,Fiorentina,Gudmundsson A.,c,6.0,6.0,6,6
12,Fiorentina,Ndour,c,6.0,6.0,6,6
12,Fiorentina,Kean,a,7.0,8.0,7,8
12,Fiorentina,Piccoli,a,5.0,5.0,5,5
12,Fiorentina,Vanoli,all,6.5,6.5,"6,5","6,5"
12,Genoa,Leali,p,6.0,3.0,6,3
12,Genoa,Martin,d,6.5,9.5,"6,5","9,5"
12,Genoa,Vasquez,d,5.5,5.5,"5,5","5,5"
12,Genoa,Ostigard,d,6.5,9.5,"6,5","9,5"
12,Genoa,Marcandalli,d,5.0,5.0,5,5
12,Genoa,Norton-Cuffy,d,4.5,3.5,"4,5","3,5"
12,Genoa,Thorsby,c,6.5,7.5,"6,5","7,5"
12,Genoa,Malinovskyi,c,6.0,6.0,6,6
12,Genoa,Frendrup,c,6.5,6.5,"6,5","6,5"
12,Genoa,Ellertsson,c,55.0,55.0,55,55
12,Genoa,Carboni V.,c,5.5,5.5,"5,5","5,5"
12,Genoa,Gronbaek,c,5.5,5.0,"5,5",5
12,Genoa,Masini,c,55.0,55.0,55,55
12,Genoa,Colombo,a,6.5,7.5,"6,5","7,5"
12,Genoa,Ekuban,a,6.0,6.0,6,6
12,Genoa,Vitinha O.,a,7.0,10.0,7,10
12,Genoa,De Rossi,all,6.0,6.0,6,6
12,Inter,Sommer,p,5.5,4.5,"5,5","4,5"
12,Inter,Dimarco,d,6.5,6.5,"6,5","6,5"
12,Inter,Acerbi,d,6.5,6.5,"6,5","6,5"
12,Inter,Bastoni,d,6.0,6.0,6,6
12,Inter,Akanji,d,5.5,5.5,"5,5","5,5"
12,Inter,Carlos Augusto,d,6.0,6.0,6,6
12,Inter,Zielinski,c,6.0,6.0,6,6
12,Inter,Barella,c,6.0,6.0,6,6
12,Inter,Calhanoglu,c,4.5,1.0,"4,5",1
12,Inter,Diouf,c,55.0,55.0,55,55
12,Inter,Sucic P.,c,6.0,6.0,6,6
12,Inter,Martinez L.,a,6.0,6.0,6,6
12,Inter,Thuram,a,6.5,6.5,"6,5","6,5"
12,Inter,Bonny,a,5.5,5.5,"5,5","5,5"
12,Inter,Esposito F.P.,a,55.0,55.0,55,55
12,Inter,Chivu,all,5.5,5.5,"5,5","5,5"
12,Juventus,Di Gregorio,p,6.0,5.0,6,5
12,Juventus,Kalulu,d,6.0,6.0,6,6
12,Juventus,Cambiaso,d,6.0,6.0,6,6
12,Juventus,Cabal,d,5.5,5.0,"5,5",5
12,Juventus,Kelly L.,d,5.5,5.5,"5,5","5,5"
12,Juventus,Locatelli,c,6.5,6.5,"6,5","6,5"
12,Juventus,Kostic,c,7.0,10.0,7,10
12,Juventus,McKennie,c,6.0,5.5,6,"5,5"
12,Juventus,Thuram K.,c,5.5,5.5,"5,5","5,5"
12,Juventus,Koopmeiners,c,5.5,5.5,"5,5","5,5"
12,Juventus,Miretti,c,5.5,5.0,"5,5",5
12,Juventus,Conceicao,c,6.5,6.5,"6,5","6,5"
12,Juventus,Vlahovic,a,5.5,5.5,"5,5","5,5"
12,Juventus,David,a,55.0,55.0,55,55
12,Juventus,Openda,a,55.0,55.0,55,55
12,Juventus,Yildiz,a,6.0,6.0,6,6
12,Juventus,Spalletti,all,5.5,5.5,"5,5","5,5"
12,Lazio,Provedel,p,6.5,6.5,"6,5","6,5"
12,Lazio,Patric,d,55.0,55.0,55,55
12,Lazio,Romagnoli,d,6.0,6.0,6,6
12,Lazio,Marusic,d,6.5,6.5,"6,5","6,5"
12,Lazio,Lazzari,d,6.0,6.0,6,6
12,Lazio,Pellegrini Lu.,d,6.0,6.0,6,6
12,Lazio,Gila,d,6.0,6.0,6,6
12,Lazio,Vecino,c,6.0,6.0,6,6
12,Lazio,Cataldi,c,6.5,6.5,"6,5","6,5"
12,Lazio,Zaccagni,c,6.5,6.5,"6,5","6,5"
12,Lazio,Guendouzi,c,7.0,9.5,7,"9,5"
12,Lazio,Basic,c,7.0,8.0,7,8
12,Lazio,Isaksen,c,6.5,6.5,"6,5","6,5"
12,Lazio,Pedro,a,55.0,55.0,55,55
12,Lazio,Dia,a,6.0,6.0,6,6
12,Lazio,Noslin,a,6.5,9.5,"6,5","9,5"
12,Lazio,Sarri,all,7.5,7.5,"7,5","7,5"
12,Lecce,Falcone,p,6.5,4.5,"6,5","4,5"
12,Lecce,Gallo,d,5.5,5.5,"5,5","5,5"
12,Lecce,Gaspar K.,d,6.0,6.0,6,6
12,Lecce,Tiago Gabriel,d,5.0,5.0,5,5
12,Lecce,Veiga D.,d,5.5,5.5,"5,5","5,5"
12,Lecce,Sottil,c,5.5,5.5,"5,5","5,5"
12,Lecce,Coulibaly L.,c,5.5,5.5,"5,5","5,5"
12,Lecce,Berisha M.,c,5.5,5.5,"5,5","5,5"
12,Lecce,Ramadani,c,6.0,6.0,6,6
12,Lecce,Kaba,c,6.0,6.0,6,6
12,Lecce,Pierotti,c,6.0,6.0,6,6
12,Lecce,Tete Morente,c,5.5,5.5,"5,5","5,5"
12,Lecce,Banda,a,5.5,5.5,"5,5","5,5"
12,Lecce,Camarda,a,5.0,5.0,5,5
12,Lecce,N'Dri,a,6.0,5.5,6,"5,5"
12,Lecce,Stulic,a,5.5,5.5,"5,5","5,5"
12,Lecce,Di Francesco,all,5.0,5.0,5,5
12,Milan,Maignan,p,8.0,11.0,8,11
12,Milan,Gabbia,d,6.0,6.0,6,6
12,Milan,Tomori,d,6.5,6.5,"6,5","6,5"
12,Milan,Pavlovic,d,6.0,5.5,6,"5,5"
12,Milan,Bartesaghi,d,6.5,6.5,"6,5","6,5"
12,Milan,Rabiot,c,6.5,6.5,"6,5","6,5"
12,Milan,Pulisic,c,7.0,10.0,7,10
12,Milan,Modric,c,6.0,6.0,6,6
12,Milan,Loftus-Cheek,c,55.0,55.0,55,55
12,Milan,Fofana Y.,c,6.5,6.5,"6,5","6,5"
12,Milan,Saelemaekers,c,6.5,6.5,"6,5","6,5"
12,Milan,Ricci S.,c,6.0,6.0,6,6
12,Milan,Leao,a,5.0,4.5,5,"4,5"
12,Milan,Nkunku,a,6.0,6.0,6,6
12,Milan,Allegri,all,6.5,6.5,"6,5","6,5"
12,Napoli,Milinkovic-Savic V.,p,6.0,5.0,6,5
12,Napoli,Juan Jesus,d,6.0,5.5,6,"5,5"
12,Napoli,Buongiorno,d,6.5,6.5,"6,5","6,5"
12,Napoli,Di Lorenzo,d,6.5,7.5,"6,5","7,5"
12,Napoli,Rrahmani,d,6.0,6.0,6,6
12,Napoli,Gutierrez,d,6.0,6.0,6,6
12,Napoli,Mazzocchi,d,6.0,6.0,6,6
12,Napoli,Beukema,d,6.5,6.5,"6,5","6,5"
